,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,journalist_follower_count
412583449,nataliewins1,"Winston, Natalie",National Public Radio,Editor,F,311,445,178,Mon Nov 14 22:19:34 +0000 2011,False,False,7.0,1.0,2.0,10.0,20.0,12
39580081,lwolfe_wfed,"Wolfe, Lisa",Federal News Radio 1500 AM,Program Director,F,262,31,29,Tue May 12 19:55:33 +0000 2009,False,False,1.0,0.0,0.0,2.0,3.0,12
225843318,telecamfilms,"Humeau, Thierry",Aljazeera English,Director of Photography,M,196,125,516,Sun Dec 12 16:02:13 +0000 2010,False,False,2.0,0.0,0.0,2.0,4.0,12
63218473,GayleCinquegran,"Cinquegrani, Gayle C.",Bloomberg BNA,Employment Law Reporter,F,174,113,333,Wed Aug 05 18:48:55 +0000 2009,True,False,14.0,3.0,4.0,14.0,35.0,12
3217279655,ProducedbyRita,"Chan, Rita",Aljazeera America,Writer & Producer,F,162,298,442,Tue Apr 28 14:02:38 +0000 2015,False,False,8.0,8.0,4.0,9.0,29.0,12
609216909,AMazumdar_IP,"Mazumdar, Anandashankar",Bloomberg BNA,"Legal Editor, IP Law",M,154,87,502,Fri Jun 15 14:14:24 +0000 2012,False,False,13.0,2.0,6.0,4.0,25.0,12
797773572806688768,michaeltindc,"Teitelbaum, Michael",CQ Roll Call,Deputy Data Editor,M,55,100,376,Sun Nov 13 12:10:16 +0000 2016,False,False,35.0,15.0,0.0,12.0,62.0,12
857360184,AngelaZatopek,"Zatopek, Angela",CBN News,On-Air Reporter & Producer,F,34466,640,1479,Tue Oct 02 02:24:01 +0000 2012,True,False,13.0,0.0,3.0,13.0,29.0,11
59673614,JarrettBell,"Bell, Jarrett",USA Today,NFL Columnist,M,14850,1270,4330,Fri Jul 24 03:08:26 +0000 2009,True,False,31.0,27.0,5.0,4.0,67.0,11
16328195,GrantGross,"Gross, Grant J.",IDG News Service,Senior Editor,M,2574,525,1721,Wed Sep 17 13:52:29 +0000 2008,False,False,5.0,7.0,0.0,17.0,29.0,11
182627613,obrienc2,"O’Brien, Cortney",Townhall,Managing News Editor,F,2269,1383,33021,Wed Aug 25 01:15:08 +0000 2010,True,False,548.0,224.0,53.0,343.0,1168.0,11
183212100,JohnJessupCBN,"Jessup, John",CBN News,News Anchor,M,2041,704,2235,Thu Aug 26 12:35:59 +0000 2010,False,False,9.0,1.0,3.0,46.0,59.0,11
246815887,KelleyBVlahos,"Vlahos, Kelley Beaucar",Fox News,Political Reporter,F,1853,349,6755,Thu Feb 03 14:43:12 +0000 2011,False,False,54.0,30.0,1.0,76.0,161.0,11
630808206,PaulStrandCBN,"Strand, Paul",CBN News,Senior Washington Correspondent,M,1560,562,709,Mon Jul 09 02:58:24 +0000 2012,False,False,14.0,2.0,3.0,0.0,19.0,11
323672582,JBWogan,"Wogan, J.B.",Governing,Reporter,M,1273,1238,4616,Sat Jun 25 06:42:35 +0000 2011,True,False,34.0,12.0,17.0,71.0,134.0,11
45005446,victoriajonesdc,"Jones, Victoria",Talk Radio News Service,White House Correspondent,F,1137,265,2745,Fri Jun 05 21:45:58 +0000 2009,False,False,36.0,0.0,16.0,1.0,53.0,11
1869598704,PeterZampa,"Zampa, Peter",Gray Television,Washington Correspondent,M,807,539,2126,Mon Sep 16 00:06:01 +0000 2013,True,False,92.0,27.0,3.0,28.0,150.0,11
52490295,StvBurns,"Burns, Steven",WMAL Radio,Anchor and Reporter,M,792,1763,11092,Tue Jun 30 19:21:49 +0000 2009,False,False,169.0,83.0,28.0,57.0,337.0,11
307706217,Spencer_Chase,"Chase, Spencer",Agri-Pulse,Associate Editor,M,617,584,4228,Mon May 30 04:22:56 +0000 2011,False,False,29.0,20.0,54.0,1.0,104.0,11
184951471,codysnell,"Snell, Cody",RTTV America,Producer,M,505,633,1345,Mon Aug 30 22:03:28 +0000 2010,False,False,12.0,0.0,1.0,24.0,37.0,11
39901267,shlemon,"Shlemon, Chris",Independent Television News (ITN),"Producer & Editor, Channel 4 News",M,442,520,1036,Thu May 14 02:05:50 +0000 2009,True,False,0.0,0.0,0.0,51.0,51.0,11
1876926001,Nylen_MLex,"Nylen, Leah",MLEX US,Chief Global Correspondent for Antitrust,F,431,414,358,Tue Sep 17 20:58:36 +0000 2013,False,False,35.0,18.0,3.0,18.0,74.0,11
194674853,Kj_Sloan,"Sloan, Karen James",CNBC,"Producer, Politics & Business",F,413,376,823,Fri Sep 24 18:29:44 +0000 2010,False,False,6.0,0.0,5.0,132.0,143.0,11
309677012,CNSCrane,"Crane, Stephen",Cronkite News Service,"Director, D.C. Bureau",M,407,189,888,Thu Jun 02 13:50:11 +0000 2011,False,False,20.0,1.0,18.0,0.0,39.0,11
14313289,casamuels,"Samuels, Christina",Education Week,Reporter,F,407,434,1542,Sun Apr 06 00:29:28 +0000 2008,False,False,2.0,2.0,0.0,1.0,5.0,11
3461197721,nogryskoWFED,"Ogrysko, Nicole",Federal News Radio 1500 AM,"Reporter, Federal Government",F,356,166,533,Thu Aug 27 20:27:31 +0000 2015,False,False,70.0,1.0,3.0,2.0,76.0,11
122398961,kentsklein,"Klein, Kent",Sirius XM Satellite Radio,Host,M,341,284,225,Fri Mar 12 15:30:58 +0000 2010,False,False,0.0,0.0,2.0,1.0,3.0,11
28263180,sgeimann,"Geimann, Stephen",Bloomberg News,Editor,M,320,731,1162,Thu Apr 02 02:38:18 +0000 2009,False,False,4.0,0.0,4.0,0.0,8.0,11
15219888,jessicapgilbert,"Gilbert, Jessica",McClatchy Newspapers,Digital Creative Director,F,254,210,233,Tue Jun 24 14:25:31 +0000 2008,False,False,2.0,1.0,1.0,7.0,11.0,11
761651533,Gail_Austin,"Austin, Gail",Hearst Television Inc.,Producer,F,242,857,265,Thu Aug 16 14:23:55 +0000 2012,False,False,4.0,1.0,0.0,4.0,9.0,11
12276442,willmatthews,"Matthews, William",Bloomberg Government,Head of Data,M,214,158,2357,Tue Jan 15 15:25:56 +0000 2008,False,False,3.0,0.0,1.0,5.0,9.0,11
17072632,dancarney301,"Carney, Daniel",USA Today,Editorial Writer,M,204,133,741,Thu Oct 30 19:37:55 +0000 2008,False,False,16.0,5.0,3.0,55.0,79.0,11
4004220976,Tera_Brostoff,"Brostoff, Tera",Bloomberg BNA,Senior Editor,F,149,114,390,Tue Oct 20 19:19:30 +0000 2015,False,False,1.0,0.0,0.0,3.0,4.0,11
2646231830,jmorganbalt,"Morgan, Jon",Bloomberg News,Reporter,M,134,147,362,Mon Jul 14 19:36:35 +0000 2014,True,False,6.0,0.0,0.0,3.0,9.0,11
56469385,PatCorcorFOX5DC,"Corcoran, Patricia",WTTG–Fox Television,Senior Planning Editor,F,103,89,1148,Mon Jul 13 19:35:24 +0000 2009,False,False,34.0,2.0,145.0,90.0,271.0,11
132737162,MGongadze,"Gongadze, Myroslava",Voice of America,TV Anchor,F,94176,652,20260,Wed Apr 14 01:52:35 +0000 2010,True,False,514.0,13.0,10.0,620.0,1157.0,10
231454384,skinnerliz,"Skinner, Liz",Crain Communications,"Reporter, InvestmentNews",F,6626,657,6408,Tue Dec 28 15:31:44 +0000 2010,True,False,121.0,2.0,4.0,112.0,239.0,10
22312576,GirishJuneja,"Juneja, Girish",Independent Television News (ITN),"Washington Producer, Channel 4 News",M,2598,1355,3277,Sun Mar 01 00:13:24 +0000 2009,True,False,12.0,2.0,8.0,81.0,103.0,10
36725454,brajup,"Upadhyay, Brajesh",BBC,Correspondent,M,1972,1113,2209,Thu Apr 30 17:54:00 +0000 2009,False,False,20.0,10.0,5.0,70.0,105.0,10
113039126,matthadro,"Hadro, Matt",Crux: Catholic News Agency,DC Correspondent for @cnalive,M,1885,525,7493,Wed Feb 10 14:10:35 +0000 2010,False,False,32.0,43.0,52.0,55.0,182.0,10
1544781733,IBD_GRich,"Rich, Gillian",Investor’s Business Daily,"Energy, Aerospace & Defense Reporter",F,1711,629,4336,Tue Jun 25 04:10:49 +0000 2013,False,False,129.0,30.0,18.0,87.0,264.0,10
633068722,VOAVinceMakori,"Makori, Vincent",Voice of America,"Veteran Journalist / Anchor, Africa 54",M,1660,819,7405,Wed Jul 11 17:20:38 +0000 2012,False,False,421.0,2.0,1.0,4.0,428.0,10
414936779,abdulshaz,"Abdul, Shahzad",Agence France-Presse,Washington Reporter,M,1637,697,5060,Thu Nov 17 17:48:34 +0000 2011,True,False,21.0,15.0,7.0,54.0,97.0,10
334083007,kfieldCHE,"Field, Kelly Elizabeth",Chronicle of Higher Education,Federal Higher Education Policy Reporter,F,1474,152,102,Tue Jul 12 15:10:12 +0000 2011,True,False,1.0,0.0,1.0,0.0,2.0,10
16872251,adamraney,"Raney, Adam",Fusion,Supervising Producer,M,1086,316,2234,Mon Oct 20 18:55:43 +0000 2008,False,False,5.0,2.0,1.0,10.0,18.0,10
17128704,ManaRabiee,"Rabiee, Mana",Reuters Radio & TV,Journalist,F,529,146,1678,Mon Nov 03 10:37:27 +0000 2008,False,False,20.0,0.0,4.0,15.0,39.0,10
581103847,spencerstrib,"Spencer, Jim",Minneapolis Star Tribune,Washington Correspondent,M,359,150,223,Tue May 15 17:48:12 +0000 2012,False,False,0.0,0.0,0.0,2.0,2.0,10
54760633,brianmka,"Allen, Brian",Voice of America,Multimedia Producer,M,329,210,1701,Wed Jul 08 01:56:25 +0000 2009,False,False,3.0,5.0,6.0,24.0,38.0,10
237454771,kevinkirbs,"Kirby, Kevin",Fox News,Assignment Editor,M,269,1120,2159,Wed Jan 12 21:55:17 +0000 2011,False,False,4.0,90.0,9.0,158.0,261.0,10
154934260,Aiacone,"Iacone, Amanda",WTOP Radio,Web Editor / Writer,F,257,351,989,Sat Jun 12 16:41:42 +0000 2010,False,False,15.0,0.0,0.0,6.0,21.0,10
808489458681135104,GregClugstonDC,"Clugston, Gregory",SRN News (Salem),White House Correspondent,M,173,33,62,Tue Dec 13 01:51:22 +0000 2016,False,False,13.0,0.0,0.0,0.0,13.0,10
787429538,AmyWehinger,"Wehinger, Amy",Fox News,Producer & Editor,F,91,168,109,Tue Aug 28 17:05:56 +0000 2012,False,False,2.0,0.0,1.0,0.0,3.0,10
618500169,KIAJOHNSON6,"Johnson, Kia",Reuters Radio & TV,Producer,F,73,127,9,Mon Jun 25 20:43:34 +0000 2012,False,False,1.0,0.0,0.0,0.0,1.0,10
15730608,edroso,"Edroso, Roy",UCG,"Editor, DecisionHealth",M,4696,1653,38064,Tue Aug 05 01:29:22 +0000 2008,False,False,344.0,379.0,446.0,1714.0,2883.0,9
3094004952,TyrelWatching,"Ventura, Tyrel",RTTV America,Investigative Journalist and Host,M,3962,66,430,Tue Mar 17 15:03:36 +0000 2015,False,False,11.0,5.0,6.0,13.0,35.0,9
3014741,carlstwitt,"Swanson, Carl",Voice of America,"Editor at large of NT Magazine, Vulture Magazine, and The Cut",M,2727,682,3325,Fri Mar 30 21:16:09 +0000 2007,True,False,46.0,1.0,3.0,10.0,60.0,9
449027230,AnjKhem,"Khemlani, Anjalee",RTTV America,Deputy Managing Editor,F,2056,852,8364,Wed Dec 28 17:12:33 +0000 2011,True,False,92.0,24.0,18.0,117.0,251.0,9
49553300,ramsahmkow,"Sahmkow, Ramon",Agence France-Presse,Latin America Reporter,M,815,868,3204,Mon Jun 22 06:06:42 +0000 2009,False,False,20.0,35.0,6.0,46.0,107.0,9
47852292,WyattGoolsby,"Goolsby, Wyatt",EWTN,"Correspondent & Anchor, EWTN News Nightly",M,717,158,395,Wed Jun 17 04:14:58 +0000 2009,False,False,5.0,2.0,0.0,9.0,16.0,9
598731841,rfoster18,"Foster, Rebecca",Feature Story News,Newsdesk Manager,F,613,290,1791,Sun Jun 03 22:53:07 +0000 2012,False,False,39.0,2.0,4.0,12.0,57.0,9
28262779,EitanArom,"Arom, Eitan",Jewish Journal,Staff Writer,M,605,947,1989,Thu Apr 02 02:36:15 +0000 2009,False,False,42.0,94.0,15.0,133.0,284.0,9
18392798,Param31,"Ponnudurai, Parameswaran",Radio Free Asia,Vice President of Programming,M,480,1145,2425,Fri Dec 26 18:24:20 +0000 2008,False,False,18.0,3.0,0.0,28.0,49.0,9
21858042,scottbronstein,"Bronstein, Scott",CNN,Senior Investigative Producer,M,338,164,2255,Wed Feb 25 11:58:20 +0000 2009,False,False,12.0,1.0,0.0,526.0,539.0,9
319833947,patrickferrise,"Ferrise, Patrick",Sirius XM Satellite Radio,Radio Producer,M,261,149,64,Sat Jun 18 20:40:37 +0000 2011,False,False,0.0,0.0,1.0,0.0,1.0,9
113409534,Jane_Reuters,"Ross, Jane",Reuters Radio & TV,Producer,F,250,239,76,Thu Feb 11 17:26:51 +0000 2010,True,False,4.0,0.0,0.0,0.0,4.0,9
17645174,llarsonWFED,"Larson, Lauren",Federal News Radio 1500 AM,Senior Producer & Broadcast Operations Manager,F,248,871,2109,Wed Nov 26 07:53:44 +0000 2008,False,False,20.0,0.0,0.0,1.0,21.0,9
607549612,CNBCBria,"Cousins, Bria",CNBC,Producer,F,244,475,45,Wed Jun 13 20:58:13 +0000 2012,False,False,0.0,0.0,0.0,1.0,1.0,9
827605131109793792,OSHAReporter,"Rolfsen, Bruce R.",Bloomberg BNA,OSHA Reporter,M,221,500,334,Fri Feb 03 19:50:14 +0000 2017,False,False,98.0,0.0,0.0,1.0,99.0,9
31322855,emcmanamon,"McManamon, Erin T.",Hearst Television Inc.,Deputy Bureau Chief,F,181,1192,198,Wed Apr 15 03:13:33 +0000 2009,False,False,0.0,0.0,2.0,0.0,2.0,9
323979352,JenGarrott,"Garrott, Jennifer",C–SPAN,"Associate Producer, American History TV",F,150,220,234,Sat Jun 25 19:34:45 +0000 2011,False,False,1.0,0.0,0.0,0.0,1.0,9
21707346,nicolegrether,"Grether, Nicole",Aljazeera America,"Former Field Producer, America Tonight",F,135,87,181,Mon Feb 23 23:30:25 +0000 2009,False,False,21.0,0.0,0.0,4.0,25.0,9
549372725,RealFrankBass,"Bass, Frank",MapLight,Reporter,M,120,117,369,Mon Apr 09 16:53:03 +0000 2012,False,False,2.0,0.0,0.0,15.0,17.0,9
1035497406,scotthimelein,"Himelein, Scott",Fox News,"Associate Producer, Special Report",M,97,677,501,Tue Dec 25 20:00:00 +0000 2012,False,False,0.0,2.0,16.0,1.0,19.0,9
594171971,kayrwebb,"Webb, Kayla",Bloomberg Government,Data Analyst,F,89,195,416,Wed May 30 00:53:30 +0000 2012,False,False,0.0,1.0,0.0,7.0,8.0,9
513664497,datlowen,"Datlowe, Nicholas A.",Bloomberg BNA,Supreme Court Reporter,M,80,164,82,Sat Mar 03 22:17:28 +0000 2012,False,False,3.0,2.0,1.0,0.0,6.0,9
34414631,brightwhitney,"Bright, Whitney",CBS News,"Associate Producer, CBS Newspath",F,77,362,147,Wed Apr 22 21:59:33 +0000 2009,False,False,2.0,0.0,2.0,4.0,8.0,9
622412749,TsitsikiFelix,"Felix, Tsitsiki",WFDC–TV Univision,Univision News Anchor,F,11149,1979,883,Sat Jun 30 01:53:09 +0000 2012,False,False,24.0,1.0,5.0,11.0,41.0,8
468753712,BonnieErbe,"Erbe, Bonnie",To The Contrary (Persephone Productions),Host,F,2288,214,4513,Thu Jan 19 21:44:30 +0000 2012,False,False,1.0,3.0,0.0,11.0,15.0,8
319744306,AMBankstw,"Banks, Adelle",Religion News Service,Production Editor/National Reporter,F,1642,36,1987,Sat Jun 18 17:18:21 +0000 2011,False,False,57.0,31.0,3.0,4.0,95.0,8
4902064493,theabstoddard,"Stoddard, Alexandra B.",RealClearPolitics,Associate Editor & Columnist,F,1372,14,65,Fri Feb 12 18:14:22 +0000 2016,False,False,11.0,0.0,1.0,1.0,13.0,8
20726699,stmuchmore,"Muchmore, Shannon T.",Industry Dive,"Editor, Healthcare Dive",F,1334,653,899,Thu Feb 12 22:29:12 +0000 2009,True,False,17.0,4.0,5.0,8.0,34.0,8
29580450,jfischman,"Fischman, Josh E.",Scientific American,Senior Editor,M,1333,166,2704,Tue Apr 07 23:43:33 +0000 2009,True,False,52.0,26.0,0.0,29.0,107.0,8
1157584921,sarasuarezv22,"Suarez, Sara",WFDC–TV Univision,News Director for the NE Division,F,991,865,1832,Thu Feb 07 16:19:44 +0000 2013,False,False,4.0,6.0,4.0,9.0,23.0,8
2789298739,LlewellynKing2,"King, Llewellyn",White House Chronicle,Host of White House Chronicle,M,984,942,701,Thu Sep 04 06:39:43 +0000 2014,False,False,27.0,1.0,5.0,9.0,42.0,8
18402425,tuoheyk,"Tuohey, Kenneth",CNN,Photojournalist,M,785,139,67,Sat Dec 27 04:38:44 +0000 2008,False,False,4.0,0.0,0.0,0.0,4.0,8
112223837,nicomaounis,"Maounis, Nico",AP–Broadcast,Head of Special News Events & Breaking News,M,678,192,1023,Sun Feb 07 17:58:43 +0000 2010,False,False,27.0,12.0,1.0,30.0,70.0,8
15180772,asilverman,"Silverman, Art",National Public Radio,Senior Producer,M,663,102,1328,Fri Jun 20 15:18:40 +0000 2008,False,False,12.0,1.0,7.0,21.0,41.0,8
2343897943,AmberCStrong,"Strong, Amber",CBN News,Reporter & White House Producer,F,649,1066,1945,Fri Feb 14 17:33:36 +0000 2014,False,False,57.0,21.0,0.0,122.0,200.0,8
1113320360,HMongilio,"Mongilio, Heather",Carroll County Times,heather.mongilio@carrollcountytimes.com,F,639,881,5317,Wed Jan 23 03:22:13 +0000 2013,False,False,89.0,5.0,31.0,11.0,136.0,8
19184955,maggiemazzetti,"Mazzetti, Margaret",Internews Network,Content Coordinator,F,597,394,817,Mon Jan 19 14:39:29 +0000 2009,False,False,1.0,0.0,0.0,0.0,1.0,8
228708154,1Gal_N_DC,"Reeves, Tralanenia",Sinclair Broadcast Group,Producer,F,518,2019,2221,Mon Dec 20 13:10:59 +0000 2010,False,False,1.0,0.0,0.0,3.0,4.0,8
147970244,ericpianin,"Pianin, Eric",Fiscal Times,Washington Editor,M,449,53,496,Tue May 25 14:15:03 +0000 2010,False,False,2.0,0.0,0.0,0.0,2.0,8
2515367536,marcelarnews,"Rodriguez, Marcela",WFDC–TV Univision,Possibly: Intern,F,364,215,2141,Mon Apr 28 19:26:11 +0000 2014,False,False,14.0,0.0,1.0,62.0,77.0,8
2351783544,BonewaldatFox,"Bonewald, Jason",Fox News Radio,Reporter,M,252,271,1052,Wed Feb 19 14:37:07 +0000 2014,True,False,4.0,13.0,3.0,17.0,37.0,8
302105813,chollyTED,"Holly, Christopher",Energy Daily,Energy & Environment Reporter,M,155,679,127,Fri May 20 16:17:24 +0000 2011,False,False,1.0,1.0,7.0,4.0,13.0,8
3154876841,MeganRowls,"Rowls, Megan",WJLA–TV / Newschannel 8,Former: Producer for WJLA,F,151,268,511,Sat Apr 11 00:57:38 +0000 2015,False,False,2.0,0.0,0.0,2.0,4.0,8
298637806,sehansard,"Hansard, Sara E.",Bloomberg BNA,Federal Health Insurance Regulation Reporter,F,107,25,213,Sat May 14 17:26:13 +0000 2011,False,False,10.0,0.0,0.0,0.0,10.0,8
2325837557,jwpipes,"Piper, Jeff",WRC–TV / NBC–4,Photographer & Editor,M,75,230,220,Wed Feb 05 11:55:39 +0000 2014,False,False,3.0,0.0,0.0,12.0,15.0,8
228083697,GavinoGaray,"Garay, Gavino",Reuters Radio & TV,Reporter and Producer,M,3625,126,1489,Sat Dec 18 17:28:32 +0000 2010,False,False,17.0,4.0,5.0,10.0,36.0,7
172774474,rrichardh,"Harris, Richard",National Public Radio,Correspondent,M,1583,237,166,Fri Jul 30 15:38:44 +0000 2010,True,False,1.0,0.0,0.0,8.0,9.0,7
104854108,ByErikBrady,"Brady, Erik",USA Today,Sports Reporter,M,1556,671,2010,Thu Jan 14 16:14:00 +0000 2010,True,False,4.0,0.0,14.0,6.0,24.0,7
397421657,jade_liversidge,"Liversidge, Jade",Independent Television News (ITN),Consumer Producer,F,1240,1152,2275,Mon Oct 24 17:27:33 +0000 2011,True,False,19.0,0.0,14.0,45.0,78.0,7
397373712,JulianaMons,"Monsalve, Lizeth Juliana",Telemundo Network,Producer,F,1174,104,894,Mon Oct 24 16:10:21 +0000 2011,False,False,26.0,19.0,0.0,27.0,72.0,7
23591244,julesvideo,"Iannuzzi, Julie",TheStreet,Head of Buisness and Development with TheStreet,F,787,361,1058,Tue Mar 10 13:32:23 +0000 2009,False,False,14.0,4.0,1.0,15.0,34.0,7
71054946,austinreeves,"Reeves, Austin",WTTG–Fox Television,Photojournalist & Cinematographer,M,616,67,615,Wed Sep 02 19:40:18 +0000 2009,False,False,1.0,0.0,1.0,1.0,3.0,7
420095434,SusiePinto,"Pinto, Susanna",EWTN,"Executive Producer, EWTN News Nightly",F,600,844,881,Thu Nov 24 05:33:43 +0000 2011,False,False,2.0,1.0,0.0,6.0,9.0,7
380991678,fabiennefaur,"Faur, Fabienne",Agence France-Presse,Political Reporter,F,563,132,153,Tue Sep 27 15:30:37 +0000 2011,False,False,8.0,4.0,0.0,20.0,32.0,7
2225188956,wenokachanel,"Thompson, Wenoka Wendy",DC Spotlight Newspaper,CEO & Owner,F,539,1329,520,Sun Dec 01 16:06:53 +0000 2013,False,False,9.0,0.0,0.0,1.0,10.0,7
287710661,BillMcConnellIV,"McConnell, William",Daily Deal,"Washington Bureau Chief, Antitrust Reporter",M,480,300,643,Mon Apr 25 14:47:29 +0000 2011,False,False,36.0,0.0,0.0,5.0,41.0,7
483033468,JoeLordJones1,"Lord-Jones, Joe",Independent Television News (ITN),Assistant News Editor,M,443,1247,658,Sat Feb 04 15:32:59 +0000 2012,False,False,0.0,0.0,0.0,9.0,9.0,7
278854387,liciahesse,"Sonrisa, Alicia",CRTV,Associate Producer,F,382,1016,1878,Fri Apr 08 03:11:17 +0000 2011,False,False,7.0,9.0,6.0,7.0,29.0,7
30078660,JoshLArmstrong,"Armstrong, Joshua",S&P Global Market Intelligence,Industry Editor,M,350,466,1555,Thu Apr 09 22:00:37 +0000 2009,False,False,2.0,5.0,3.0,22.0,32.0,7
331870521,DCtechwire,"Hatch, David",Merger Market of Financial Times,"TMT Reporter, Policy and Regulatory Report",M,313,277,419,Fri Jul 08 21:08:51 +0000 2011,False,False,13.0,1.0,0.0,0.0,14.0,7
733772748,miacbush,"Bush, Mia",Voice of America,Hub Team Leader and Editor,F,292,264,574,Thu Aug 02 23:53:22 +0000 2012,False,False,16.0,1.0,0.0,10.0,27.0,7
295340389,steph_griff,"Griffith, Stephanie",Agence France-Presse,Staff Editor,F,239,432,4185,Sun May 08 20:41:55 +0000 2011,False,False,12.0,13.0,4.0,84.0,113.0,7
807212926104911872,MarkIronsMedia,"Irons, Mark",EWTN,Video Journalist,M,217,545,284,Fri Dec 09 13:18:53 +0000 2016,False,False,58.0,17.0,9.0,61.0,145.0,7
362804909,JacobRund,"Rund, Jacob",CQ Roll Call,Reporter,M,207,199,718,Sat Aug 27 00:57:21 +0000 2011,False,False,0.0,0.0,1.0,1.0,2.0,7
1911537246,Katie_Schubauer,"Schubauer, Katharine",Agence France Presse (AFP–TV),Video Reporter,F,192,331,153,Fri Sep 27 16:06:42 +0000 2013,False,False,15.0,3.0,0.0,1.0,19.0,7
100270054,Laubarth,"Barthelemy, Laurent",Agence France-Presse,Washington Reporter,M,180,474,5,Tue Dec 29 17:02:01 +0000 2009,False,False,1.0,0.0,0.0,0.0,1.0,7
270900012,KatharynGillam,"Gillam, Katharyn",Agence France Presse (AFP–TV),Video Reporter,F,179,223,301,Wed Mar 23 13:20:38 +0000 2011,False,False,0.0,0.0,1.0,2.0,3.0,7
128950185,Grolar_Bear,"Meteer, Robert",Bloomberg Government,Quantitative Analyst,M,112,88,185,Fri Apr 02 18:17:10 +0000 2010,False,False,1.0,0.0,0.0,9.0,10.0,7
704826411719110656,MaryAnnePaz1,"Pazanowski, Mary Anne",Bloomberg BNA,Health Law Reporter,F,29,32,243,Wed Mar 02 00:31:26 +0000 2016,False,False,30.0,0.0,4.0,66.0,100.0,7
18024105,DCgov,"Thibodeau, Patrick",IDG Communications,"D.C. Reporter, Computerworld",M,9116,1342,3171,Wed Dec 10 17:16:05 +0000 2008,False,False,11.0,1.0,0.0,2.0,14.0,6
22057964,karinfischer,"Fischer, Karin",Chronicle of Higher Education,International Reporter,F,4980,249,7317,Thu Feb 26 20:36:15 +0000 2009,True,False,65.0,33.0,17.0,32.0,147.0,6
54745529,Schineman,"Scheiner, Eric",MRCTV,"Anchor, Reporter, Video Producer, & Director",M,1305,2084,1187,Wed Jul 08 01:01:22 +0000 2009,False,False,13.0,0.0,0.0,6.0,19.0,6
450654201,SilvanaQuirozDC,"Quiroz, Silvana",WFDC–TV Univision,Host and Correspondent,F,1079,356,3078,Fri Dec 30 14:05:22 +0000 2011,False,False,131.0,0.0,0.0,16.0,147.0,6
403830992,KatherineIorio,"Iorio, Katherine",CNN International,Associate Producer,F,810,2213,9180,Thu Nov 03 02:01:29 +0000 2011,False,False,249.0,3.0,0.0,49.0,301.0,6
79023244,DanFastenberg,"Fastenberg, Dan",Reuters Radio & TV,Digital Producer,M,779,1751,3020,Thu Oct 01 22:37:29 +0000 2009,False,False,11.0,1.0,0.0,25.0,37.0,6
22704456,JohnAndresRiley,"Riley, John A.",Metro Weekly,Assistant Editor & News Reporter,M,561,365,3839,Wed Mar 04 00:10:13 +0000 2009,False,False,74.0,0.0,3.0,4.0,81.0,6
32451164,Nadiahuraimi,"Al Huraimi, Nadia",BBC,Producer,F,422,1011,3111,Fri Apr 17 15:40:21 +0000 2009,False,False,0.0,0.0,0.0,2.0,2.0,6
182988588,BritainEakin,"Eakin, Britain",Court House News,Reporter,F,412,1056,2067,Wed Aug 25 22:03:48 +0000 2010,False,False,108.0,12.0,27.0,56.0,203.0,6
192909885,GeeWotshela,"Wotshela, Gringo",BBC,Producer & Video Reporter,M,362,422,2783,Mon Sep 20 13:57:00 +0000 2010,False,False,84.0,7.0,5.0,16.0,112.0,6
2962614285,LizFestaRegNews,"Festa, Elizabeth",S&P Global Market Intelligence,Insurance Industry Policy Reporter,F,335,334,535,Mon Jan 05 20:16:27 +0000 2015,False,False,8.0,1.0,0.0,15.0,24.0,6
28142795,PAnastasi,"Anastasi, Patrick",CNBC,Producer,M,279,203,2354,Wed Apr 01 16:55:57 +0000 2009,False,False,280.0,0.0,0.0,22.0,302.0,6
108317890,bgordemer,"Gordemer, Barry",National Public Radio,Senior Producer,M,259,36,120,Mon Jan 25 15:17:54 +0000 2010,False,False,2.0,0.0,16.0,1.0,19.0,6
